valor_transacao,num_tentativas_24h,hora_dia,distancia_ip_km,fraude
6018.98,6,15,9594.7,0
6006.32,8,4,1563.9,1
8971.33,1,1,3842.9,1
4951.91,7,7,5449.3,1
1208.69,4,4,4133.2,0
340.83,5,23,7725.3,0
4269.6,4,22,1168.5,0
6243.99,1,2,453.1,0
88.53,6,7,7849.4,1
6519.73,7,7,3567.9,0
6236.74,8,2,3832.7,1
3618.98,4,0,5140.2,1
6362.52,7,7,9443.6,0
2801.87,8,14,9596.4,1
3579.78,6,22,647.8,0
6416.66,1,21,4934.7,1
6936.13,9,14,3484.2,1
2367.69,4,0,1172.1,0
7722.41,5,18,3567.9,1
5659.89,5,12,7983.1,0
167.14,2,13,9304.2,1
5375.76,6,18,9798.5,1
5439.34,8,0,2787.5,1
5661.41,1,3,5751.5,1
3361.32,6,11,9721.3,1
634.76,3,15,4710.1,0
4753.15,2,12,2653.0,0
2344.2,3,17,984.5,0
969.49,7,9,1624.2,1
2696.5,3,9,5207.9,0
2960.19,8,15,600.1,0
456.66,2,11,9388.9,0
3299.88,6,11,3554.2,0
2646.26,2,15,5034.4,0
6890.33,1,6,7645.1,1
9920.64,4,19,8594.4,0
2740.64,7,6,3453.5,0
1945.47,1,15,435.0,0
3203.44,6,15,367.2,0
1869.65,3,3,1171.5,0
8384.76,9,7,3086.0,0
5641.52,8,20,8515.1,1
8491.08,9,19,4016.5,1
8083.1,8,8,5178.1,0
5525.73,5,7,4088.0,1
4918.76,8,12,3112.5,0
1684.02,8,22,3909.2,0
3780.57,9,11,4892.6,0
9626.9,3,0,6424.5,0
4494.8,1,19,6396.0,1
5432.11,6,17,4809.1,1
4795.47,8,15,5177.8,0
503.45,9,11,2460.1,0
6011.96,3,1,9399.6,0
9015.04,8,7,7699.4,0
6017.26,7,15,6540.5,0
8456.21,8,16,8569.9,0
799.39,1,8,5964.3,0
5341.11,8,15,9507.7,0
9799.13,6,17,5112.9,0
5442.35,4,14,5515.6,0
1376.05,2,13,3105.0,0
1140.42,3,14,929.9,0
3439.86,1,12,6320.2,0
3925.86,7,4,8410.8,1
7721.46,6,5,1447.7,0
4374.41,8,2,6104.9,1
3384.13,9,3,7861.3,1
9659.04,8,19,9930.8,1
9550.0,5,9,739.9,0
9167.88,8,9,7287.5,1
9118.99,5,15,8553.7,1
4186.91,6,18,9071.8,0
8925.23,9,21,6228.8,1
8811.45,7,7,9557.4,1
2594.43,6,23,5193.7,0
7784.62,6,4,308.6,0
705.28,7,3,539.2,0
7512.42,9,14,5268.2,1
3941.88,5,13,1317.2,0
2683.43,3,15,3173.3,0
7966.37,1,14,373.7,0
5322.4,7,15,6622.3,0
1372.68,5,10,5721.7,0
2259.57,9,3,580.6,0
4074.41,4,12,9035.7,1
7640.84,4,0,8275.0,0
7588.16,9,2,3238.9,1
6021.04,5,20,7405.0,0
7297.59,8,23,2653.5,1
4192.82,8,4,7725.6,1
5475.22,4,2,8180.8,0
4989.88,5,23,4343.9,1
4378.66,7,16,5660.8,1
3814.74,5,12,6811.8,0
2582.71,2,7,6775.7,0
945.84,7,22,1696.8,0
2317.65,2,11,4874.8,0
1722.72,4,2,9257.0,0
4290.03,4,6,4211.0,0
3982.13,5,17,915.0,0
1759.82,3,12,8181.6,0
5639.58,1,22,3969.2,1
9887.71,3,20,9904.4,1
6956.64,2,15,1340.2,0
5821.19,3,18,9689.9,1
8309.55,1,10,1800.3,0
5075.43,1,17,9681.1,1
1399.13,1,2,9943.1,0
3654.58,5,12,180.3,0
6175.56,5,17,5709.4,1
5715.3,4,17,935.1,0
2091.27,2,20,9761.6,0
5689.66,1,2,148.6,0
1419.52,5,2,6545.3,1
7063.05,7,2,5855.9,1
2488.55,7,4,5758.0,1
779.87,7,4,1717.1,0
1455.2,6,5,2757.2,1
5165.94,7,11,4730.2,1
1575.64,6,0,6670.2,1
9273.49,3,7,7633.6,1
1577.66,5,8,6995.9,0
494.29,2,7,8853.3,1
5347.69,6,15,9634.4,1
1426.04,5,21,2234.9,1
8827.36,8,10,9289.6,1
666.13,1,14,2530.9,0
5115.04,4,16,5650.3,0
5965.89,4,14,1912.2,0
1986.75,6,8,5258.7,0
9920.27,8,0,3795.5,1
9862.41,8,1,8465.5,1
7307.21,1,11,5063.3,0
161.28,4,2,7082.4,0
7053.52,5,3,3.2,1
1133.04,8,5,2533.9,0
4293.51,6,22,8472.8,0
8413.13,3,0,2087.8,0
77.04,6,7,1249.1,0
9950.25,8,16,6379.2,1
4934.29,3,10,5992.9,1
978.37,1,11,5532.2,0
1214.47,8,21,5128.0,0
2320.09,4,17,666.3,0
1327.79,6,13,4605.2,0
2366.47,2,9,1883.2,0
7557.06,2,4,3539.3,0
8329.14,2,15,7846.0,0
4009.25,2,19,5120.7,1
4396.33,5,3,1031.4,1
5046.74,5,11,3559.7,0
9389.32,8,22,668.1,1
6995.44,5,3,845.4,1
1240.55,9,6,7430.0,0
4621.54,5,6,1962.2,0
9053.38,2,8,5778.7,1
6225.32,1,2,5856.5,1
4411.48,5,21,5218.1,1
3383.37,8,2,4459.0,0
7754.37,1,17,8864.4,1
5456.0,7,12,3912.1,0
9358.82,2,8,189.7,0
4289.24,1,1,3191.1,1
3615.0,7,22,385.8,1
1428.05,7,15,313.5,0
1538.1,9,13,4920.8,1
1224.53,9,8,7064.1,1
6412.08,8,12,3617.9,1
6902.38,3,20,2283.9,0
6092.33,1,21,4333.2,0
1053.36,8,11,6787.0,0
6548.41,8,1,9244.0,1
1323.27,6,11,9444.8,0
2133.88,1,4,2163.6,0
4781.35,7,9,4367.8,1
397.22,6,13,7592.2,0
5179.79,6,0,5452.0,1
7962.03,7,1,2071.1,0
7868.98,2,21,8889.3,0
5927.01,9,16,2801.0,1
5709.51,1,1,3687.6,0
195.27,2,1,8775.2,0
867.89,3,21,2388.3,0
7646.06,2,0,9611.9,1
2914.66,6,8,6645.5,0
3179.3,2,7,98.8,0
373.44,8,11,5577.9,0
478.23,6,12,1100.8,0
9938.23,8,21,385.2,0
5924.09,5,19,8769.2,0
4161.56,5,3,7213.5,1
9734.75,5,12,7858.0,1
8226.39,5,20,2431.4,1
30.34,4,13,5494.7,0
6474.59,1,22,4289.3,0
5930.2,4,16,5927.8,1
5518.49,9,19,88.1,0
3262.27,9,23,2154.5,1
416.68,1,12,1065.3,0
7407.13,3,23,4562.2,0
8587.43,6,6,2795.1,0
3417.88,5,17,4570.2,0
6601.68,9,21,9452.5,1
5518.58,3,18,4159.8,1
4767.52,7,1,8622.4,1
9727.96,7,11,4340.6,1
9464.06,3,10,5426.5,0
2657.38,4,13,8417.5,1
4602.08,6,0,8052.3,1
5503.15,5,22,2794.8,0
4292.45,3,1,2198.6,1
5292.06,7,19,8531.8,1
6419.04,6,4,5259.4,1
9280.6,7,7,1178.4,0
3551.12,5,1,2905.4,0
9874.1,6,20,9316.1,0
3983.03,3,16,7449.9,0
1206.9,8,13,7781.3,0
7236.68,4,15,1198.3,0
9156.3,1,6,466.9,1
2570.01,3,10,5250.9,0
6372.85,5,19,2453.2,0
42.72,5,5,1506.5,0
6877.54,1,14,3157.4,1
2702.12,5,15,9576.1,0
1179.35,7,13,9458.3,0
8452.86,3,14,7804.5,0
9192.26,1,3,6847.2,0
2724.0,1,0,1990.1,0
2636.4,1,16,9330.5,0
6951.75,7,0,4292.0,1
8087.71,5,4,4425.1,1
7257.32,8,10,8987.1,1
5868.76,8,0,2199.7,1
9385.4,8,19,1539.8,1
4819.52,1,17,2175.0,0
3266.85,1,20,1904.7,0
5827.5,7,7,5612.6,1
5069.92,6,18,8596.6,1
6332.23,9,16,2484.9,1
9026.28,5,9,5425.7,0
8359.63,2,10,1470.4,1
7215.71,7,15,6268.8,1
3341.02,4,12,956.3,1
4852.6,6,18,4004.7,1
5875.81,2,0,5379.0,1
2714.49,8,9,1768.2,0
4309.37,9,7,6637.6,1
3986.15,7,13,709.7,0
7710.29,7,2,4535.9,0
9770.35,7,2,2286.2,1
1662.01,1,7,9609.9,1
6708.55,2,6,2786.3,1
7699.31,4,20,6607.8,0
1030.8,5,11,870.9,0
1097.37,1,4,96.1,1
4724.59,7,3,7212.2,1
3424.28,8,10,2200.7,1
2019.01,1,4,2459.1,0
8371.48,1,18,925.1,1
7278.3,4,6,4037.2,0
7193.74,4,0,935.1,0
4445.91,2,22,2110.6,0
1415.75,6,7,3689.4,0
710.52,3,3,1830.0,0
7967.66,9,16,9024.0,0
5923.61,5,21,5646.6,1
2276.58,5,4,5602.5,0
5944.48,9,5,6096.0,0
9243.2,2,11,7531.1,0
8558.33,9,2,2662.9,1
4382.04,8,7,2031.5,1
3022.68,4,12,8820.9,0
9939.77,9,9,875.8,0
9937.74,6,15,2073.7,1
9209.44,1,6,8053.5,1
931.04,8,8,3136.6,0
8007.35,2,5,7104.9,1
9019.49,7,18,9856.4,0
5404.67,6,18,3064.2,1
827.15,1,3,5750.3,0
5031.25,9,21,1756.8,0
7204.59,3,1,9562.0,1
6716.98,7,3,7796.8,1
9673.08,9,9,7784.9,1
6035.35,8,8,5243.6,1
1141.4,6,18,5693.8,0
5892.63,9,1,7768.0,1
953.1,9,14,7350.3,1
260.27,7,1,8427.9,1
9140.91,9,20,378.5,1
5954.76,5,12,804.3,1
8822.77,8,11,9139.4,1
5123.21,6,6,8488.4,1
4655.13,9,2,8014.9,1
4207.36,3,17,3879.6,0
8448.02,3,17,3675.4,0
4922.29,1,1,4440.5,0
4466.72,7,2,1094.6,1
8868.89,2,4,614.8,0
6367.94,8,9,1155.7,1
8530.33,6,9,6351.1,0
3550.32,5,8,565.4,1
8286.7,2,4,3619.0,1
7513.19,8,4,5344.6,1
1306.84,9,7,8863.8,1
3499.1,3,5,9591.4,0
5844.26,5,17,9767.1,1
8791.92,8,4,864.6,1
7441.41,3,0,9787.8,0
2065.53,9,5,4870.1,1
5834.42,8,1,8326.0,1
2296.97,1,5,8015.2,0
6022.99,2,6,9692.3,0
5046.04,6,21,3619.1,1
2565.8,3,13,3994.5,0
746.25,7,6,7963.0,1
3937.74,6,11,4884.7,0
720.31,7,20,7931.7,0
3536.78,8,13,3802.6,0
2438.13,3,19,2244.8,0
1110.2,7,22,3981.8,0
4168.58,1,13,8953.5,0
42.83,3,14,7103.1,0
4225.24,6,2,1801.5,1
3795.29,4,4,6441.9,0
4758.36,4,0,4780.2,1
6700.04,9,20,9295.2,0
4941.74,8,2,8629.6,1
980.56,4,15,8935.9,0
1496.65,1,16,8297.9,0
377.96,9,21,88.9,0
1640.55,5,18,2936.1,1
8828.81,4,1,6884.5,1
9727.51,5,1,618.6,1
3142.15,9,9,4286.1,0
9923.92,2,18,10.8,0
9502.34,3,19,9269.0,0
5989.93,4,18,5546.4,1
7727.78,8,20,4188.2,1
4537.29,5,0,4034.0,1
2123.48,6,3,3128.3,1
2475.14,4,3,7043.6,1
1521.82,8,18,5474.1,0
5716.66,6,8,6162.5,1
7528.63,7,2,5992.1,1
6398.09,8,16,2284.3,0
3407.12,7,7,4277.6,0
5405.17,1,10,5576.5,1
9213.3,5,10,1672.0,1
3007.69,3,17,2566.2,0
6777.3,8,22,3979.1,0
5745.45,6,21,452.9,0
9878.22,1,9,2933.0,0
7692.99,9,15,5515.3,1
1823.09,5,0,6119.0,0
9436.51,6,8,1403.4,0
8801.17,6,0,8595.6,1
411.51,7,6,6712.6,1
7581.56,7,20,8236.3,1
1706.98,1,3,775.3,1
8124.67,7,20,901.2,0
6522.32,1,2,3226.7,0
724.75,7,18,5920.5,0
7206.81,1,2,9229.5,1
4980.28,6,3,3922.6,1
9140.04,5,10,8983.0,0
8146.46,9,14,5535.4,0
4495.26,4,6,6399.7,0
909.05,4,22,1135.3,1
6548.24,5,10,8304.4,0
9573.07,2,5,1106.2,0
2187.48,1,17,9844.7,0
9047.02,2,20,813.0,0
2802.94,6,14,5251.4,0
1195.36,5,9,6527.1,0
4138.6,1,20,2246.6,1
4622.65,2,17,3487.4,0
6764.43,4,3,6442.2,1
7873.78,2,6,5778.0,1
6993.95,3,7,1701.0,0
5164.96,6,22,9342.7,1
1407.49,7,6,4121.4,1
600.74,1,5,9320.2,0
1818.18,2,7,6548.0,0
1297.48,9,13,9534.1,1
4761.15,9,9,9902.4,1
8346.7,8,8,8838.0,0
7406.76,5,20,6106.9,0
2934.64,9,18,9087.3,1
2048.65,8,18,4837.0,1
5674.4,4,19,727.1,0
861.12,2,14,4340.1,0
1128.23,2,10,4170.3,1
6299.45,8,1,6614.4,1
6181.8,4,5,7269.9,1
7542.01,4,9,4835.2,1
8483.35,2,6,1018.2,0
1567.15,4,16,3578.6,0
5537.09,5,5,984.6,0
2623.81,5,3,3.5,0
873.18,8,23,9458.2,1
5899.02,1,12,3120.4,1
4400.72,4,8,8704.5,1
2591.21,7,7,1512.0,0
2404.52,3,13,1224.7,0
7670.12,6,18,7606.5,1
822.57,3,12,1790.1,0
6567.15,5,18,4796.0,0
3868.3,6,21,2690.1,0
7877.36,6,14,5941.5,1
7950.65,5,5,2984.0,0
9982.5,4,19,9956.5,0
9959.79,9,3,9169.8,1
9050.24,9,14,3554.7,0
1381.88,1,11,8036.9,0
9898.6,4,8,7266.8,0
7027.75,1,12,5979.4,1
1026.43,9,5,2691.0,0
3387.19,3,8,8760.3,1
9285.86,9,17,9706.1,1
2396.69,7,14,1348.1,0
3749.63,8,9,6355.8,0
610.01,3,14,3258.4,0
3699.15,9,18,2402.9,0
8086.69,2,10,1170.9,0
5549.0,5,7,7023.7,1
2096.96,4,5,2927.9,0
3052.83,1,7,8785.7,0
8511.12,3,9,4515.3,1
6579.92,6,6,263.3,0
2279.16,8,14,1989.8,0
6445.88,1,15,2446.2,0
9449.32,6,13,4554.3,1
8776.53,1,21,667.3,0
9822.25,1,22,2651.4,0
6142.42,3,22,5959.0,0
4500.36,4,19,690.5,0
2191.39,2,2,7155.2,1
8332.71,1,10,6029.2,1
4097.61,5,4,6586.5,1
4626.51,3,9,5250.3,0
3113.96,3,16,7296.1,0
3750.08,8,15,3611.6,0
6736.75,8,6,3124.9,0
4281.83,7,4,6595.9,1
2703.89,8,6,5463.9,1
2490.3,1,7,1397.4,0
6887.5,4,9,8250.4,0
9898.88,6,20,7008.7,0
8975.96,1,9,5664.2,1
4608.26,3,7,2804.4,1
5650.97,5,17,2511.2,1
5184.27,4,18,3640.0,0
8682.88,3,12,4336.4,1
7910.82,9,23,7622.4,1
252.94,4,2,5602.2,0
4978.12,8,17,7020.8,1
3669.65,7,17,1507.1,0
2300.39,7,5,7721.0,1
3017.31,8,0,2816.5,0
8336.04,4,21,3230.4,0
349.95,1,15,7779.3,0
3274.34,2,10,4805.6,1
8007.63,4,22,7872.0,1
9189.63,9,9,1265.2,1
3890.93,9,23,1012.0,0
9429.92,3,6,1873.6,0
5461.48,7,9,1259.6,1
916.24,3,4,7289.2,1
1942.45,6,13,9570.6,1
7128.91,7,19,3134.8,0
7960.25,8,17,8501.9,1
3964.02,9,5,3037.5,0
4218.98,2,16,137.1,0
5616.14,6,8,8892.9,0
6523.26,8,7,8730.8,0
9656.94,5,0,8970.9,1
9584.94,2,19,6911.8,0
7140.71,9,23,2012.4,1
322.64,9,23,6837.0,1
5967.4,9,16,1836.0,1
3824.09,9,14,1673.5,0
8044.62,9,7,8433.8,1
7005.17,9,11,3539.4,0
8198.27,6,20,604.6,0
71.56,8,17,2653.1,0
7238.36,4,5,7067.1,1
1952.73,6,11,6701.2,0
9524.18,3,3,9037.2,0
5304.39,5,14,1886.3,1
9702.19,7,3,8098.9,1
6340.56,1,13,1299.3,1
3006.57,5,14,5158.3,0
7629.46,2,19,2691.3,0
4395.47,7,7,7854.8,1
3957.83,3,7,3527.3,0
8099.37,5,15,8500.7,1
1862.11,7,20,7330.5,1
2189.59,2,22,4827.6,0
4737.2,9,20,7484.1,1
9646.03,3,23,835.4,0
3985.1,7,7,3711.2,0
5489.89,8,18,1859.2,0
8687.54,4,10,4911.2,0
7660.65,5,10,3086.5,1
2508.9,2,18,528.0,0
7435.6,4,14,4234.7,0
2759.65,4,3,7448.9,0
6044.33,3,2,1044.0,0
2121.9,7,9,7513.8,0
1992.67,5,13,9373.3,0
8831.44,2,16,3875.7,0
9750.51,1,2,1682.5,0
9268.55,5,0,7616.6,1
9553.63,9,0,4333.1,1
1632.24,4,2,3816.1,0
570.14,1,15,9812.1,0
3299.23,6,23,4178.6,1
9850.51,1,8,5338.5,0
2466.03,2,13,2202.0,0
9052.66,3,8,3795.9,0
3768.91,4,11,9948.5,0
8346.56,5,19,4974.3,1
1330.31,7,16,3548.6,0
5443.58,6,4,952.1,1
8729.68,5,14,8301.1,1
8183.5,7,4,832.0,0
6392.04,1,8,1042.5,0
2625.26,6,9,4418.7,0
1174.07,7,13,1785.9,1
3655.93,5,18,4476.4,1
1090.53,2,21,6199.4,0
3623.52,8,14,6996.4,0
8352.94,5,21,2515.6,0
2822.05,7,12,667.5,0
3869.94,6,9,2084.8,0
4715.42,3,5,8438.2,1
9750.06,1,22,618.6,0
7553.4,1,16,528.5,0
320.24,1,17,4821.0,1
3485.34,6,23,2028.5,1
9048.05,7,21,1318.5,1
5264.67,4,7,1851.4,0
3479.2,6,9,5123.5,0
8765.16,5,14,3855.4,0
7815.46,9,13,1354.4,0
7040.34,6,19,7204.8,0
7702.58,9,19,6627.1,1
3879.22,4,17,6336.8,1
8225.57,6,17,4997.9,1
1036.34,7,7,5277.4,1
8103.72,4,8,9644.3,1
5983.61,6,8,6074.5,0
5087.0,8,8,6405.4,0
8435.07,3,1,2074.5,1
2191.86,9,9,4975.2,1
7800.4,7,20,6696.0,0
8901.86,3,2,5482.9,1
6262.56,3,16,48.9,1
138.72,4,6,9967.5,0
650.68,9,7,4821.9,1
4840.74,6,16,2964.3,1
8605.67,1,12,4726.2,0
7378.76,2,7,3647.3,0
5745.6,7,7,6004.3,1
8752.14,9,12,1458.0,0
1139.26,8,17,8349.4,0
5972.12,2,22,4081.1,1
5877.2,1,10,1067.2,1
3810.81,3,17,328.4,0
5644.34,6,11,1205.2,0
9989.76,3,18,4505.3,1
2564.21,7,14,1008.7,0
9988.47,3,4,4082.0,1
4658.96,5,10,3612.9,1
3248.71,5,10,8337.7,0
9630.31,5,4,3857.5,0
7579.74,8,17,8439.4,0
8608.76,8,0,1031.7,1
205.65,9,2,3027.8,0
5658.68,9,2,1604.5,1
2976.69,6,19,5178.1,1
3328.44,9,23,2266.1,0
5803.71,4,2,2297.8,1
6547.02,6,2,1830.1,1
8728.72,6,19,7136.1,1
1441.42,8,6,8709.8,0
2626.59,3,4,8874.5,0
9178.3,8,19,8797.0,0
7804.63,9,13,7956.2,1
6431.43,5,22,6949.9,1
7075.69,4,6,3360.1,0
6979.84,8,10,7748.6,0
6145.14,6,10,1588.4,1
9673.6,6,13,6893.3,1
390.66,1,5,5856.5,0
4063.46,3,9,2380.1,0
3066.28,5,0,6128.2,0
1387.9,3,22,7818.5,0
2811.72,2,23,9084.4,0
3748.34,6,2,4657.8,0
4958.04,7,11,6941.4,1
8723.63,4,9,2389.2,1
1470.17,6,15,6523.6,1
8217.9,7,2,9248.3,1
4270.26,5,17,6201.1,1
960.67,1,11,8891.4,0
6403.14,5,18,2716.8,0
8685.25,2,5,3508.0,0
8873.29,4,4,996.1,0
7017.0,7,21,1730.6,1
945.35,4,4,5403.7,0
3285.06,2,21,3009.3,0
5858.25,7,3,7513.8,1
7627.78,9,6,7271.0,0
4286.11,7,15,8944.8,0
1981.02,2,13,3039.1,0
5593.49,2,21,2567.4,0
9252.03,5,8,6302.9,1
1899.17,2,15,8618.9,1
6896.28,4,6,9297.1,1
2935.33,4,10,9717.3,0
13.0,4,13,354.1,0
7726.12,3,13,5002.8,1
3960.65,8,21,2474.8,0
4738.29,1,0,1323.2,0
5079.36,7,23,536.9,0
4656.69,6,7,335.9,0
2718.52,4,22,8262.2,0
1521.16,6,2,6210.6,1
7678.14,1,17,3807.2,1
4658.97,2,11,2147.9,1
646.87,8,14,1133.0,0
4145.65,6,21,3943.9,1
9656.35,3,5,4818.2,0
1635.5,9,21,7653.4,1
223.55,8,11,9974.4,1
5643.33,4,21,5574.3,0
5639.28,3,0,2442.1,0
7108.25,7,22,8182.6,1
9485.92,4,18,7244.0,0
5319.15,4,18,58.9,0
7613.38,1,7,1206.5,0
4669.97,9,22,1035.4,1
1245.75,4,8,323.6,0
7973.05,6,4,509.8,1
6926.03,7,15,67.4,1
8229.12,5,2,3786.6,0
2355.47,9,19,86.0,0
483.68,6,23,9613.2,1
7768.54,3,13,1170.1,0
4668.25,1,1,1718.2,0
2083.92,1,22,9069.0,1
2808.62,8,1,4917.8,1
1656.73,3,3,3450.7,0
9937.95,2,11,3422.5,0
2064.14,5,0,4938.5,0
6014.16,5,15,856.1,0
5941.52,8,17,6803.6,1
7863.7,5,9,1438.7,1
7323.17,5,16,5404.8,1
2023.4,1,13,3625.1,0
7297.64,3,18,172.2,0
1293.58,8,20,2914.7,0
4528.13,1,9,4566.3,0
559.74,9,14,2667.3,0
6706.14,6,18,8378.4,1
1434.86,5,18,9713.9,0
428.14,9,14,5668.3,0
3071.1,6,17,4245.2,0
1559.43,6,18,9478.6,1
5936.22,1,2,9041.6,1
3728.02,7,9,5341.8,1
2316.79,2,22,673.4,0
218.83,6,23,9131.2,0
2152.85,7,0,3092.4,0
2682.03,7,11,1210.9,0
7504.22,7,6,463.2,0
4351.44,2,14,8241.6,1
3225.3,7,10,375.1,1
9922.57,3,17,5261.2,0
4558.8,3,13,1529.1,0
2127.35,5,11,6547.7,1
4116.91,7,22,8309.5,1
7821.6,8,7,8681.2,1
2866.21,5,11,2429.9,1
4737.01,6,1,4016.4,1
952.88,8,18,3462.4,0
2248.0,6,12,211.7,0
2871.89,9,1,9211.9,1
6744.35,7,15,954.4,0
433.88,2,15,7552.5,0
6527.72,8,1,3319.2,1
4105.02,4,22,674.0,1
4310.47,8,4,978.2,1
216.35,1,11,5540.7,0
5275.47,6,19,2226.4,1
3647.87,6,19,5029.7,0
6036.72,1,20,6604.9,0
4985.73,2,11,1958.8,1
1487.62,8,20,3248.9,1
266.22,4,21,568.4,0
2408.91,1,17,5641.9,0
5261.7,1,5,7800.1,1
5143.51,9,1,3491.7,0
807.41,3,8,7999.9,0
2423.62,3,1,8656.6,0
2457.69,2,1,9611.3,1
3230.18,3,14,7119.9,0
28.37,3,3,7375.0,0
2721.32,8,15,4282.9,0
5090.7,7,23,147.5,0
9018.09,8,4,584.7,0
6120.06,8,15,2817.0,0
7132.68,6,16,7033.6,1
1194.36,7,4,4187.3,1
6852.34,5,20,6403.3,1
5312.94,1,6,350.1,0
4959.59,4,19,8086.5,0
5757.57,8,2,5865.6,0
7890.39,1,21,7465.4,0
7003.59,2,12,3450.3,0
6041.61,2,3,4258.0,1
7637.84,1,0,8744.1,0
6640.69,9,19,1101.1,0
8517.26,5,11,6675.2,1
6646.71,5,4,4422.9,1
3210.97,2,23,9945.3,1
6379.52,7,23,6773.2,0
8534.19,7,23,8818.7,1
3760.05,1,6,7388.5,0
9128.51,7,1,1352.6,1
1684.16,7,14,9177.1,0
8007.56,3,5,4732.7,1
2765.48,8,16,9198.9,1
2360.79,5,13,7240.3,0
8408.57,1,6,7464.3,0
1892.42,2,2,6009.1,1
2199.08,2,18,2342.0,0
1167.79,7,23,8751.2,1
9978.95,4,21,2288.7,0
5344.81,3,17,9866.2,0
8667.21,4,15,8043.2,0
5839.6,8,7,7102.6,0
2388.03,4,5,9178.6,0
4433.45,1,17,5005.2,1
4684.54,6,14,4585.3,1
6227.34,5,2,8924.9,1
2079.41,2,5,74.1,0
6658.51,5,14,5394.5,0
8746.48,2,2,6484.0,0
8826.86,8,13,4577.1,1
4205.3,2,20,6347.8,1
1387.11,7,7,5481.0,0
2001.03,9,1,7971.5,1
2711.5,9,6,305.0,0
1267.95,1,13,84.1,0
2806.23,3,13,7153.9,1
7256.67,4,1,7571.3,1
1548.55,7,5,5181.4,0
1912.52,9,19,5277.7,0
6307.59,9,5,3190.2,1
7852.63,8,6,8796.3,1
550.32,2,10,4683.3,0
4179.57,1,11,1927.9,0
3672.52,7,6,5122.0,0
1298.63,7,15,6014.7,0
4280.8,3,16,3577.4,0
701.39,9,5,7140.7,1
7112.35,7,7,7582.6,1
4422.53,5,4,948.7,0
3973.92,5,17,198.4,0
7800.68,3,18,1777.4,0
5838.39,6,16,1767.4,1
9164.07,8,21,6805.7,1
3601.61,8,5,6505.0,0
1821.71,5,18,8090.1,1
7608.16,9,1,8109.3,1
1409.7,9,4,8765.6,0
2435.07,8,10,2786.4,0
9790.4,2,9,8949.5,1
4707.21,2,13,7618.9,1
1459.56,9,16,708.7,0
4856.78,9,11,2221.7,1
414.64,2,13,9987.2,0
8060.38,8,19,436.5,1
754.06,2,9,3257.7,0
2430.07,7,22,7596.9,0
1014.8,6,14,3832.0,0
4917.78,6,9,1707.8,1
2679.29,3,2,2748.0,0
7366.85,5,19,8854.6,1
1453.14,2,5,6966.6,1
3355.91,1,12,3169.4,0
991.51,3,12,1392.0,0
7713.83,9,23,1922.4,1
2577.32,9,15,1932.8,1
6375.72,3,13,2658.3,1
1307.85,4,17,1967.0,0
4828.79,3,6,8497.7,0
6942.16,1,16,7060.2,0
9949.23,7,20,3564.5,1
9617.69,8,22,9304.4,1
7519.42,7,6,5014.2,0
9781.2,1,16,1183.8,0
2183.03,4,22,5409.1,0
3728.58,5,20,3646.3,0
9399.03,3,23,6894.8,1
9918.55,5,22,9562.6,1
8278.08,6,11,3840.6,1
6093.32,3,17,9378.5,0
6318.4,4,5,8776.1,0
1768.95,8,17,3208.3,0
7406.32,7,21,8797.6,1
8354.93,6,14,9377.5,1
1534.35,7,18,5389.4,0
756.98,1,16,3200.9,0
9828.79,3,23,2447.9,0
3762.24,6,17,9407.7,0
4802.91,1,4,6424.1,0
9512.93,3,18,9371.2,0
5387.23,2,8,4691.0,1
3063.4,3,16,6555.9,1
9728.47,4,13,3001.7,1
5718.47,3,16,7732.7,1
6970.78,5,5,6886.9,1
8808.4,5,5,898.2,1
7830.33,9,5,8725.4,1
6726.31,9,11,7608.7,1
7137.09,4,15,1193.9,0
4296.33,8,2,7049.1,1
2634.33,6,8,2771.4,1
6453.19,2,13,1712.2,0
7479.66,2,9,8172.3,1
7622.41,9,12,6081.1,1
6828.57,9,10,5362.8,1
5093.77,7,7,6729.9,0
4337.71,8,18,2528.9,1
8217.7,7,5,3422.0,1
5859.58,8,14,5488.7,0
826.52,7,13,6356.0,1
6034.91,5,10,9458.4,1
6815.67,1,2,5840.7,0
2220.83,8,23,4211.6,1
7971.21,3,15,2704.8,0
2823.63,2,6,9032.3,0
6601.97,7,18,2367.9,0
3362.57,5,1,4487.7,1
2895.13,8,6,9190.2,1
3794.14,3,22,7317.2,1
5498.01,3,2,6591.1,1
9326.74,7,9,8800.0,1
7793.08,3,5,8570.4,1
9087.81,8,5,2272.8,1
5004.66,8,14,1890.8,0
7376.54,2,12,5573.1,0
6281.8,9,17,6891.3,1
7110.3,8,5,9218.3,1
454.6,7,3,8517.8,1
572.09,1,22,9434.4,1
2906.78,5,10,8807.6,0
208.45,4,8,2542.5,0
9086.88,2,12,4881.0,1
8799.82,7,21,9413.2,0
1825.56,1,10,1237.8,0
4762.21,1,18,5185.5,1
5226.71,5,20,784.9,1
2202.43,6,5,9012.7,0
7865.77,6,20,7323.5,1
4208.08,9,21,2295.0,0
9407.93,6,5,6827.9,1
4467.71,9,5,7687.2,1
6573.52,2,17,9418.4,1
1271.64,8,23,2979.1,0
4387.73,6,22,7743.4,1
7324.16,7,16,9290.4,1
754.99,6,6,6535.9,0
3578.78,5,23,2570.7,0
4834.83,3,1,467.5,0
9303.68,4,11,370.2,0
2863.44,9,3,5362.4,1
